AccessionID;system;Frequency;database;isol_env;host_species;oxygen_tolerance;Phylum_count;Family;Family_count;bact_defence_system;Phylum;Tax:Superkingdom;Tax:Phylum;Tax:Class;Tax:Order;Tax:Family;Tax:Genus;Tax:Species
GCA_000026085;AbiE;1;marref;Marine;;aerobe;498;Alteromonadaceae;119;Abi;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Alteromonadaceae;g__Pseudoalteromonas;"s__Pseudoalteromonas nigrifaciens"""
GCA_000026085;DMS_other;3;marref;Marine;;aerobe;498;Alteromonadaceae;119;DMS;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Alteromonadaceae;g__Pseudoalteromonas;"s__Pseudoalteromonas nigrifaciens"""
GCA_000026085;PT_DndABCDE;1;marref;Marine;;aerobe;498;Alteromonadaceae;119;Phosphorothioation;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Alteromonadaceae;g__Pseudoalteromonas;"s__Pseudoalteromonas nigrifaciens"""
GCA_000026085;PT_DndFGH;1;marref;Marine;;aerobe;498;Alteromonadaceae;119;Phosphorothioation;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Alteromonadaceae;g__Pseudoalteromonas;"s__Pseudoalteromonas nigrifaciens"""
GCA_000026085;Paris;1;marref;Marine;;aerobe;498;Alteromonadaceae;119;PARIS;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Alteromonadaceae;g__Pseudoalteromonas;"s__Pseudoalteromonas nigrifaciens"""
GCA_000026085;RM_type_I;1;marref;Marine;;aerobe;498;Alteromonadaceae;119;RM;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Alteromonadaceae;g__Pseudoalteromonas;"s__Pseudoalteromonas nigrifaciens"""
GCA_000026085;dXTPase;1;marref;Marine;;aerobe;498;Alteromonadaceae;119;dXTPase;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Alteromonadaceae;g__Pseudoalteromonas;"s__Pseudoalteromonas nigrifaciens"""
GCA_000026085;gabija;1;marref;Marine;;aerobe;498;Alteromonadaceae;119;Gabija;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Alteromonadaceae;g__Pseudoalteromonas;"s__Pseudoalteromonas nigrifaciens"""
GCA_000093025;DMS_other;2;tempura;;;;498;Methylophilaceae;3;DMS;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Methylophilaceae;g__Methylotenera;"s__Methylotenera versatilis"""
GCA_000093025;DRT_class_I;1;tempura;;;;498;Methylophilaceae;3;DRT;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Methylophilaceae;g__Methylotenera;"s__Methylotenera versatilis"""
GCA_000093025;DRT_other;1;tempura;;;;498;Methylophilaceae;3;DRT;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Methylophilaceae;g__Methylotenera;"s__Methylotenera versatilis"""
GCA_000093025;RM_type_I;1;tempura;;;;498;Methylophilaceae;3;RM;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Methylophilaceae;g__Methylotenera;"s__Methylotenera versatilis"""
GCA_000093025;dXTPase;1;tempura;;;;498;Methylophilaceae;3;dXTPase;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Methylophilaceae;g__Methylotenera;"s__Methylotenera versatilis"""
GCA_000153225;DMS_other;1;mardb;Marine;;;245;Flavobacteriaceae;154;DMS;Bacteroidota;d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Polaribacter;"s__Polaribacter irgensii"""
GCA_000153225;RM_type_II;1;mardb;Marine;;;245;Flavobacteriaceae;154;RM;Bacteroidota;d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Polaribacter;"s__Polaribacter irgensii"""
GCA_000153485;AbiD;3;mardb;Sea ice;Plant host;aerobe;245;Flavobacteriaceae;154;Abi;Bacteroidota;d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Psychroflexus;"s__Psychroflexus torquis"""
GCA_000153485;AbiE;1;mardb;Sea ice;Plant host;aerobe;245;Flavobacteriaceae;154;Abi;Bacteroidota;d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Psychroflexus;"s__Psychroflexus torquis"""
GCA_000153485;DMS_other;6;mardb;Sea ice;Plant host;aerobe;245;Flavobacteriaceae;154;DMS;Bacteroidota;d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Psychroflexus;"s__Psychroflexus torquis"""
GCA_000153485;DRT_class_II;1;mardb;Sea ice;Plant host;aerobe;245;Flavobacteriaceae;154;DRT;Bacteroidota;d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Psychroflexus;"s__Psychroflexus torquis"""
GCA_000153485;II-C;1;mardb;Sea ice;Plant host;aerobe;245;Flavobacteriaceae;154;CRISPR-Cas_cctyper;Bacteroidota;d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Psychroflexus;"s__Psychroflexus torquis"""
GCA_000153485;RM_type_I;2;mardb;Sea ice;Plant host;aerobe;245;Flavobacteriaceae;154;RM;Bacteroidota;d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Psychroflexus;"s__Psychroflexus torquis"""
GCA_000153485;RM_type_III;1;mardb;Sea ice;Plant host;aerobe;245;Flavobacteriaceae;154;RM;Bacteroidota;d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Psychroflexus;"s__Psychroflexus torquis"""
GCA_000153485;VI-B1;2;mardb;Sea ice;Plant host;aerobe;245;Flavobacteriaceae;154;CRISPR-Cas_cctyper;Bacteroidota;d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Psychroflexus;"s__Psychroflexus torquis"""
GCA_000153485;cas_adaptation;1;mardb;Sea ice;Plant host;aerobe;245;Flavobacteriaceae;154;CRISPR-Cas_padloc;Bacteroidota;d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Psychroflexus;"s__Psychroflexus torquis"""
GCA_000153485;cbass_type_IIs;1;mardb;Sea ice;Plant host;aerobe;245;Flavobacteriaceae;154;CBASS;Bacteroidota;d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Psychroflexus;"s__Psychroflexus torquis"""
GCA_000153485;dXTPase;1;mardb;Sea ice;Plant host;aerobe;245;Flavobacteriaceae;154;dXTPase;Bacteroidota;d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Psychroflexus;"s__Psychroflexus torquis"""
GCA_000155675;DMS_other;2;marref;Sea ice;;aerobe;498;Rhodobacteraceae;52;DMS;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Octadecabacter;"s__Octadecabacter antarcticus"""
GCA_000155675;DRT_type_III;1;marref;Sea ice;;aerobe;498;Rhodobacteraceae;52;DRT;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Octadecabacter;"s__Octadecabacter antarcticus"""
GCA_000155675;RM_type_I;1;marref;Sea ice;;aerobe;498;Rhodobacteraceae;52;RM;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Octadecabacter;"s__Octadecabacter antarcticus"""
GCA_000155675;cbass_type_II;1;marref;Sea ice;;aerobe;498;Rhodobacteraceae;52;CBASS;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Octadecabacter;"s__Octadecabacter antarcticus"""
GCA_000155675;dXTPase;1;marref;Sea ice;;aerobe;498;Rhodobacteraceae;52;dXTPase;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Octadecabacter;"s__Octadecabacter antarcticus"""
GCA_000155735;AVAST_type_II;1;marref;Sea ice;;aerobe;498;Rhodobacteraceae;52;AVAST;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Octadecabacter;"s__Octadecabacter arcticus"""
GCA_000155735;AbiE;2;marref;Sea ice;;aerobe;498;Rhodobacteraceae;52;Abi;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Octadecabacter;"s__Octadecabacter arcticus"""
GCA_000155735;DMS_other;1;marref;Sea ice;;aerobe;498;Rhodobacteraceae;52;DMS;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Octadecabacter;"s__Octadecabacter arcticus"""
GCA_000155735;dXTPase;1;marref;Sea ice;;aerobe;498;Rhodobacteraceae;52;dXTPase;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Octadecabacter;"s__Octadecabacter arcticus"""
GCA_000155735;mza;1;marref;Sea ice;;aerobe;498;Rhodobacteraceae;52;Mza;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Octadecabacter;"s__Octadecabacter arcticus"""
GCA_000167355;DMS_other;2;mardb;Marine sediment;;0;3;Desulfuromonadaceae;1;DMS;Desulfobacterota;d__Bacteria;p__Desulfobacterota_F;c__Desulfuromonadia;o__Desulfuromonadales;f__Desulfuromonadaceae;g__Desulfuromonas;"s__Desulfuromonas acetoxidans"""
GCA_000167355;I-E;1;mardb;Marine sediment;;0;3;Desulfuromonadaceae;1;CRISPR-Cas_cctyper;Desulfobacterota;d__Bacteria;p__Desulfobacterota_F;c__Desulfuromonadia;o__Desulfuromonadales;f__Desulfuromonadaceae;g__Desulfuromonas;"s__Desulfuromonas acetoxidans"""
GCA_000167355;RM_type_I;1;mardb;Marine sediment;;0;3;Desulfuromonadaceae;1;RM;Desulfobacterota;d__Bacteria;p__Desulfobacterota_F;c__Desulfuromonadia;o__Desulfuromonadales;f__Desulfuromonadaceae;g__Desulfuromonas;"s__Desulfuromonas acetoxidans"""
GCA_000167355;cas_type_I-E;1;mardb;Marine sediment;;0;3;Desulfuromonadaceae;1;CRISPR-Cas_padloc;Desulfobacterota;d__Bacteria;p__Desulfobacterota_F;c__Desulfuromonadia;o__Desulfuromonadales;f__Desulfuromonadaceae;g__Desulfuromonas;"s__Desulfuromonas acetoxidans"""
GCA_000167355;ietAS;1;mardb;Marine sediment;;0;3;Desulfuromonadaceae;1;ietAS;Desulfobacterota;d__Bacteria;p__Desulfobacterota_F;c__Desulfuromonadia;o__Desulfuromonadales;f__Desulfuromonadaceae;g__Desulfuromonas;"s__Desulfuromonas acetoxidans"""
GCA_000167355;pycsar_effector;1;mardb;Marine sediment;;0;3;Desulfuromonadaceae;1;Pycsar;Desulfobacterota;d__Bacteria;p__Desulfobacterota_F;c__Desulfuromonadia;o__Desulfuromonadales;f__Desulfuromonadaceae;g__Desulfuromonas;"s__Desulfuromonas acetoxidans"""
GCA_000167355;retron_I-C;1;mardb;Marine sediment;;0;3;Desulfuromonadaceae;1;Retron;Desulfobacterota;d__Bacteria;p__Desulfobacterota_F;c__Desulfuromonadia;o__Desulfuromonadales;f__Desulfuromonadaceae;g__Desulfuromonas;"s__Desulfuromonas acetoxidans"""
GCA_000169095;DMS_other;9;bacdive;Freshwater sediment;0;0;9;Microcoleaceae;1;DMS;Cyanobacteriota;d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Microcoleaceae;g__Limnoraphis;"s__Limnoraphis sp000169095"""
GCA_000169095;DRT_class_I;1;bacdive;Freshwater sediment;0;0;9;Microcoleaceae;1;DRT;Cyanobacteriota;d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Microcoleaceae;g__Limnoraphis;"s__Limnoraphis sp000169095"""
GCA_000169095;I-D;1;bacdive;Freshwater sediment;0;0;9;Microcoleaceae;1;CRISPR-Cas_cctyper;Cyanobacteriota;d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Microcoleaceae;g__Limnoraphis;"s__Limnoraphis sp000169095"""
GCA_000169095;III-B;4;bacdive;Freshwater sediment;0;0;9;Microcoleaceae;1;CRISPR-Cas_cctyper;Cyanobacteriota;d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Microcoleaceae;g__Limnoraphis;"s__Limnoraphis sp000169095"""
GCA_000169095;PT_PbeABCD;1;bacdive;Freshwater sediment;0;0;9;Microcoleaceae;1;Phosphorothioation;Cyanobacteriota;d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Microcoleaceae;g__Limnoraphis;"s__Limnoraphis sp000169095"""
GCA_000169095;Paris;2;bacdive;Freshwater sediment;0;0;9;Microcoleaceae;1;PARIS;Cyanobacteriota;d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Microcoleaceae;g__Limnoraphis;"s__Limnoraphis sp000169095"""
GCA_000169095;RM_type_I;1;bacdive;Freshwater sediment;0;0;9;Microcoleaceae;1;RM;Cyanobacteriota;d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Microcoleaceae;g__Limnoraphis;"s__Limnoraphis sp000169095"""
GCA_000169095;RM_type_II;4;bacdive;Freshwater sediment;0;0;9;Microcoleaceae;1;RM;Cyanobacteriota;d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Microcoleaceae;g__Limnoraphis;"s__Limnoraphis sp000169095"""
GCA_000169095;RM_type_IIG;1;bacdive;Freshwater sediment;0;0;9;Microcoleaceae;1;RM;Cyanobacteriota;d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Microcoleaceae;g__Limnoraphis;"s__Limnoraphis sp000169095"""
GCA_000169095;RM_type_IV;1;bacdive;Freshwater sediment;0;0;9;Microcoleaceae;1;RM;Cyanobacteriota;d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Microcoleaceae;g__Limnoraphis;"s__Limnoraphis sp000169095"""
GCA_000169095;argonaute_solo;1;bacdive;Freshwater sediment;0;0;9;Microcoleaceae;1;Argonaute;Cyanobacteriota;d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Microcoleaceae;g__Limnoraphis;"s__Limnoraphis sp000169095"""
GCA_000169095;cas_type_I-B1;1;bacdive;Freshwater sediment;0;0;9;Microcoleaceae;1;CRISPR-Cas_padloc;Cyanobacteriota;d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Microcoleaceae;g__Limnoraphis;"s__Limnoraphis sp000169095"""
GCA_000169095;cas_type_I-D;1;bacdive;Freshwater sediment;0;0;9;Microcoleaceae;1;CRISPR-Cas_padloc;Cyanobacteriota;d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Microcoleaceae;g__Limnoraphis;"s__Limnoraphis sp000169095"""
GCA_000169095;cas_type_III-B;4;bacdive;Freshwater sediment;0;0;9;Microcoleaceae;1;CRISPR-Cas_padloc;Cyanobacteriota;d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Microcoleaceae;g__Limnoraphis;"s__Limnoraphis sp000169095"""
GCA_000169095;cas_type_III-D;2;bacdive;Freshwater sediment;0;0;9;Microcoleaceae;1;CRISPR-Cas_padloc;Cyanobacteriota;d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Microcoleaceae;g__Limnoraphis;"s__Limnoraphis sp000169095"""
GCA_000169095;cas_type_other;2;bacdive;Freshwater sediment;0;0;9;Microcoleaceae;1;CRISPR-Cas_padloc;Cyanobacteriota;d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Microcoleaceae;g__Limnoraphis;"s__Limnoraphis sp000169095"""
GCA_000169095;darTG;1;bacdive;Freshwater sediment;0;0;9;Microcoleaceae;1;DarTG;Cyanobacteriota;d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Microcoleaceae;g__Limnoraphis;"s__Limnoraphis sp000169095"""
GCA_000169095;zorya_other;1;bacdive;Freshwater sediment;0;0;9;Microcoleaceae;1;Zorya;Cyanobacteriota;d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__Microcoleaceae;g__Limnoraphis;"s__Limnoraphis sp000169095"""
GCA_000170795;DMS_other;1;mardb;;;anaerobe;245;Sphingobacteriaceae;11;DMS;Bacteroidota;d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Pedobacter;"s__Pedobacter sp000170795"""
GCA_000170795;PifA;1;mardb;;;anaerobe;245;Sphingobacteriaceae;11;Abi;Bacteroidota;d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Pedobacter;"s__Pedobacter sp000170795"""
GCA_000170795;RM_type_I;1;mardb;;;anaerobe;245;Sphingobacteriaceae;11;RM;Bacteroidota;d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Pedobacter;"s__Pedobacter sp000170795"""
GCA_000170795;darTG;1;mardb;;;anaerobe;245;Sphingobacteriaceae;11;DarTG;Bacteroidota;d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Pedobacter;"s__Pedobacter sp000170795"""
GCA_000170795;hachiman_type_I;1;mardb;;;anaerobe;245;Sphingobacteriaceae;11;Hachiman;Bacteroidota;d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Pedobacter;"s__Pedobacter sp000170795"""
GCA_000170795;ietAS;1;mardb;;;anaerobe;245;Sphingobacteriaceae;11;ietAS;Bacteroidota;d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Pedobacter;"s__Pedobacter sp000170795"""
GCA_000170795;septu_type_I;1;mardb;;;anaerobe;245;Sphingobacteriaceae;11;Septu;Bacteroidota;d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Pedobacter;"s__Pedobacter sp000170795"""
GCA_000178955;DMS_other;3;bacdive;Soil;0;aerobe;8;Acidobacteriaceae;7;DMS;Acidobacteriota;d__Bacteria;p__Acidobacteriota;c__Terriglobia;o__Terriglobales;f__Acidobacteriaceae;g__Granulicella_A;"s__Granulicella_A mallensis"""
GCA_000178955;PT_SspABCD;1;bacdive;Soil;0;aerobe;8;Acidobacteriaceae;7;Phosphorothioation;Acidobacteriota;d__Bacteria;p__Acidobacteriota;c__Terriglobia;o__Terriglobales;f__Acidobacteriaceae;g__Granulicella_A;"s__Granulicella_A mallensis"""
GCA_000178955;RM_type_I;1;bacdive;Soil;0;aerobe;8;Acidobacteriaceae;7;RM;Acidobacteriota;d__Bacteria;p__Acidobacteriota;c__Terriglobia;o__Terriglobales;f__Acidobacteriaceae;g__Granulicella_A;"s__Granulicella_A mallensis"""
GCA_000178955;RM_type_II;1;bacdive;Soil;0;aerobe;8;Acidobacteriaceae;7;RM;Acidobacteriota;d__Bacteria;p__Acidobacteriota;c__Terriglobia;o__Terriglobales;f__Acidobacteriaceae;g__Granulicella_A;"s__Granulicella_A mallensis"""
GCA_000178955;septu_type_I;1;bacdive;Soil;0;aerobe;8;Acidobacteriaceae;7;Septu;Acidobacteriota;d__Bacteria;p__Acidobacteriota;c__Terriglobia;o__Terriglobales;f__Acidobacteriaceae;g__Granulicella_A;"s__Granulicella_A mallensis"""
GCA_000178975;AbiE;1;bacdive;Soil;0;aerobe;8;Acidobacteriaceae;7;Abi;Acidobacteriota;d__Bacteria;p__Acidobacteriota;c__Terriglobia;o__Terriglobales;f__Acidobacteriaceae;g__Granulicella_C;"s__Granulicella_C tundricola"""
GCA_000178975;argonaute_type_I;1;bacdive;Soil;0;aerobe;8;Acidobacteriaceae;7;Argonaute;Acidobacteriota;d__Bacteria;p__Acidobacteriota;c__Terriglobia;o__Terriglobales;f__Acidobacteriaceae;g__Granulicella_C;"s__Granulicella_C tundricola"""
GCA_000178975;gabija;1;bacdive;Soil;0;aerobe;8;Acidobacteriaceae;7;Gabija;Acidobacteriota;d__Bacteria;p__Acidobacteriota;c__Terriglobia;o__Terriglobales;f__Acidobacteriaceae;g__Granulicella_C;"s__Granulicella_C tundricola"""
GCA_000178975;zorya_other;1;bacdive;Soil;0;aerobe;8;Acidobacteriaceae;7;Zorya;Acidobacteriota;d__Bacteria;p__Acidobacteriota;c__Terriglobia;o__Terriglobales;f__Acidobacteriaceae;g__Granulicella_C;"s__Granulicella_C tundricola"""
GCA_000186265;AVAST_type_II;1;bacdive;Sea ice;0;aerobe;245;Flavobacteriaceae;154;AVAST;Bacteroidota;d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Cellulophaga;"s__Cellulophaga algicola"""
GCA_000186265;AbiD;1;bacdive;Sea ice;0;aerobe;245;Flavobacteriaceae;154;Abi;Bacteroidota;d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Cellulophaga;"s__Cellulophaga algicola"""
GCA_000186265;DMS_other;4;bacdive;Sea ice;0;aerobe;245;Flavobacteriaceae;154;DMS;Bacteroidota;d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Cellulophaga;"s__Cellulophaga algicola"""
GCA_000186265;RM_type_I;4;bacdive;Sea ice;0;aerobe;245;Flavobacteriaceae;154;RM;Bacteroidota;d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Cellulophaga;"s__Cellulophaga algicola"""
GCA_000186265;RM_type_IIG;1;bacdive;Sea ice;0;aerobe;245;Flavobacteriaceae;154;RM;Bacteroidota;d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Cellulophaga;"s__Cellulophaga algicola"""
GCA_000186265;RM_type_IV;1;bacdive;Sea ice;0;aerobe;245;Flavobacteriaceae;154;RM;Bacteroidota;d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Cellulophaga;"s__Cellulophaga algicola"""
GCA_000190755;DMS_other;4;bacdive;Soil;0;aerobe;498;Methylomonadaceae;4;DMS;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Methylococcales;f__Methylomonadaceae;g__Methylobacter_A;"s__Methylobacter_A tundripaludum"""
GCA_000190755;I-E;1;bacdive;Soil;0;aerobe;498;Methylomonadaceae;4;CRISPR-Cas_cctyper;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Methylococcales;f__Methylomonadaceae;g__Methylobacter_A;"s__Methylobacter_A tundripaludum"""
GCA_000190755;Paris;1;bacdive;Soil;0;aerobe;498;Methylomonadaceae;4;PARIS;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Methylococcales;f__Methylomonadaceae;g__Methylobacter_A;"s__Methylobacter_A tundripaludum"""
GCA_000190755;RM_type_I;3;bacdive;Soil;0;aerobe;498;Methylomonadaceae;4;RM;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Methylococcales;f__Methylomonadaceae;g__Methylobacter_A;"s__Methylobacter_A tundripaludum"""
GCA_000190755;RM_type_IIG;2;bacdive;Soil;0;aerobe;498;Methylomonadaceae;4;RM;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Methylococcales;f__Methylomonadaceae;g__Methylobacter_A;"s__Methylobacter_A tundripaludum"""
GCA_000190755;cas_adaptation;1;bacdive;Soil;0;aerobe;498;Methylomonadaceae;4;CRISPR-Cas_padloc;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Methylococcales;f__Methylomonadaceae;g__Methylobacter_A;"s__Methylobacter_A tundripaludum"""
GCA_000190755;cas_type_I-E;1;bacdive;Soil;0;aerobe;498;Methylomonadaceae;4;CRISPR-Cas_padloc;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Methylococcales;f__Methylomonadaceae;g__Methylobacter_A;"s__Methylobacter_A tundripaludum"""
GCA_000190755;cas_type_III-B;1;bacdive;Soil;0;aerobe;498;Methylomonadaceae;4;CRISPR-Cas_padloc;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Methylococcales;f__Methylomonadaceae;g__Methylobacter_A;"s__Methylobacter_A tundripaludum"""
GCA_000190755;cbass_type_I;1;bacdive;Soil;0;aerobe;498;Methylomonadaceae;4;CBASS;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Methylococcales;f__Methylomonadaceae;g__Methylobacter_A;"s__Methylobacter_A tundripaludum"""
GCA_000190755;cbass_type_II;1;bacdive;Soil;0;aerobe;498;Methylomonadaceae;4;CBASS;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Methylococcales;f__Methylomonadaceae;g__Methylobacter_A;"s__Methylobacter_A tundripaludum"""
