Family;Family_count;bact_defence_system;system_count;Number_of_family_containing_each_system;Total_number_of_different_system_per_prokaryotic_genomes;Frequency_of_each_system_in_a_given_family
Bacillaceae;5;qatABCD;0;0;0;0
Balneolaceae;2;3HP;0;0;0;0
Balneolaceae;2;AVAST;0;0;0;0
Balneolaceae;2;Abi;1;1;1;0.5
Balneolaceae;2;Argonaute;0;0;0;0
Balneolaceae;2;BREX;0;0;0;0
Balneolaceae;2;CBASS;0;0;0;0
Balneolaceae;2;CRISPR-Cas;1;1;1;0.5
Balneolaceae;2;DISARM;0;0;0;0
Balneolaceae;2;DRT;0;0;0;0
Balneolaceae;2;DUF4238;0;0;0;0
Balneolaceae;2;DarTG;0;0;0;0
Balneolaceae;2;Dpd;0;0;0;0
Balneolaceae;2;DprA-PRTase;0;0;0;0
Balneolaceae;2;Druantia;0;0;0;0
Balneolaceae;2;Dsr;0;0;0;0
Balneolaceae;2;GAO;0;0;0;0
Balneolaceae;2;Gabija;0;0;0;0
Balneolaceae;2;Gasdermin;0;0;0;0
Balneolaceae;2;Hachiman;0;0;0;0
Balneolaceae;2;Helicase-DUF2290;0;0;0;0
Balneolaceae;2;Hhe;0;0;0;0
Balneolaceae;2;Hma;0;0;0;0
Balneolaceae;2;Hydrolase-TM;0;0;0;0
Balneolaceae;2;Kiwa;0;0;0;0
Balneolaceae;2;Lamassu;0;0;0;0
Balneolaceae;2;Mza;0;0;0;0
Balneolaceae;2;Nhi;0;0;0;0
Balneolaceae;2;PARIS;0;0;0;0
Balneolaceae;2;Paris_fused;0;0;0;0
Balneolaceae;2;Phosphorothioation;0;0;0;0
Balneolaceae;2;Ppl;0;0;0;0
Balneolaceae;2;Pycsar;0;0;0;0
Balneolaceae;2;RADAR;0;0;0;0
Balneolaceae;2;RM;3;2;5;1
Balneolaceae;2;Retron;0;0;0;0
Balneolaceae;2;Septu;0;0;0;0
Balneolaceae;2;Shedu;0;0;0;0
Balneolaceae;2;TIR-NLR;0;0;0;0
Balneolaceae;2;TerY-P;0;0;0;0
Balneolaceae;2;Thoeris;0;0;0;0
Balneolaceae;2;Tmn;0;0;0;0
Balneolaceae;2;Upx;0;0;0;0
Balneolaceae;2;Viperin;0;0;0;0
Balneolaceae;2;Wadjet;1;1;1;0.5
Balneolaceae;2;Zorya;0;0;0;0
Balneolaceae;2;dXTPase;0;0;0;0
Balneolaceae;2;ietAS;0;0;0;0
Balneolaceae;2;qatABCD;0;0;0;0
Bdellovibrionaceae;1;3HP;0;0;0;0
Bdellovibrionaceae;1;AVAST;0;0;0;0
Bdellovibrionaceae;1;Abi;0;0;0;0
Bdellovibrionaceae;1;Argonaute;0;0;0;0
Bdellovibrionaceae;1;BREX;0;0;0;0
Bdellovibrionaceae;1;CBASS;0;0;0;0
Bdellovibrionaceae;1;CRISPR-Cas;0;0;0;0
Bdellovibrionaceae;1;DISARM;0;0;0;0
Bdellovibrionaceae;1;DRT;0;0;0;0
Bdellovibrionaceae;1;DUF4238;0;0;0;0
Bdellovibrionaceae;1;DarTG;0;0;0;0
Bdellovibrionaceae;1;Dpd;0;0;0;0
Bdellovibrionaceae;1;DprA-PRTase;0;0;0;0
Bdellovibrionaceae;1;Druantia;0;0;0;0
Bdellovibrionaceae;1;Dsr;0;0;0;0
Bdellovibrionaceae;1;GAO;0;0;0;0
Bdellovibrionaceae;1;Gabija;0;0;0;0
Bdellovibrionaceae;1;Gasdermin;0;0;0;0
Bdellovibrionaceae;1;Hachiman;0;0;0;0
Bdellovibrionaceae;1;Helicase-DUF2290;0;0;0;0
Bdellovibrionaceae;1;Hhe;0;0;0;0
Bdellovibrionaceae;1;Hma;0;0;0;0
Bdellovibrionaceae;1;Hydrolase-TM;0;0;0;0
Bdellovibrionaceae;1;Kiwa;0;0;0;0
Bdellovibrionaceae;1;Lamassu;0;0;0;0
Bdellovibrionaceae;1;Mza;0;0;0;0
Bdellovibrionaceae;1;Nhi;0;0;0;0
Bdellovibrionaceae;1;PARIS;0;0;0;0
Bdellovibrionaceae;1;Paris_fused;0;0;0;0
Bdellovibrionaceae;1;Phosphorothioation;0;0;0;0
Bdellovibrionaceae;1;Ppl;0;0;0;0
Bdellovibrionaceae;1;Pycsar;0;0;0;0
Bdellovibrionaceae;1;RADAR;0;0;0;0
Bdellovibrionaceae;1;RM;0;0;0;0
Bdellovibrionaceae;1;Retron;0;0;0;0
Bdellovibrionaceae;1;Septu;0;0;0;0
Bdellovibrionaceae;1;Shedu;0;0;0;0
Bdellovibrionaceae;1;TIR-NLR;0;0;0;0
Bdellovibrionaceae;1;TerY-P;0;0;0;0
Bdellovibrionaceae;1;Thoeris;0;0;0;0
Bdellovibrionaceae;1;Tmn;0;0;0;0
Bdellovibrionaceae;1;Upx;0;0;0;0
Bdellovibrionaceae;1;Viperin;0;0;0;0
Bdellovibrionaceae;1;Wadjet;0;0;0;0
Bdellovibrionaceae;1;Zorya;0;0;0;0
Bdellovibrionaceae;1;dXTPase;0;0;0;0
Bdellovibrionaceae;1;ietAS;1;1;1;1
Bdellovibrionaceae;1;qatABCD;0;0;0;0
Beijerinckiaceae;4;3HP;0;0;0;0
Beijerinckiaceae;4;AVAST;0;0;0;0
Beijerinckiaceae;4;Abi;2;2;3;0.5
Beijerinckiaceae;4;Argonaute;0;0;0;0
Beijerinckiaceae;4;BREX;0;0;0;0
Beijerinckiaceae;4;CBASS;1;1;1;0.25
Beijerinckiaceae;4;CRISPR-Cas;0;0;0;0
Beijerinckiaceae;4;DISARM;0;0;0;0
Beijerinckiaceae;4;DRT;1;1;1;0.25
Beijerinckiaceae;4;DUF4238;0;0;0;0
Beijerinckiaceae;4;DarTG;1;1;1;0.25
Beijerinckiaceae;4;Dpd;0;0;0;0
Beijerinckiaceae;4;DprA-PRTase;0;0;0;0
Beijerinckiaceae;4;Druantia;0;0;0;0
Beijerinckiaceae;4;Dsr;0;0;0;0
Beijerinckiaceae;4;GAO;0;0;0;0
Beijerinckiaceae;4;Gabija;1;1;1;0.25
Beijerinckiaceae;4;Gasdermin;0;0;0;0
Beijerinckiaceae;4;Hachiman;0;0;0;0
Beijerinckiaceae;4;Helicase-DUF2290;0;0;0;0
Beijerinckiaceae;4;Hhe;0;0;0;0
Beijerinckiaceae;4;Hma;0;0;0;0
Beijerinckiaceae;4;Hydrolase-TM;0;0;0;0
Beijerinckiaceae;4;Kiwa;0;0;0;0
Beijerinckiaceae;4;Lamassu;0;0;0;0
Beijerinckiaceae;4;Mza;1;1;1;0.25
Beijerinckiaceae;4;Nhi;0;0;0;0
Beijerinckiaceae;4;PARIS;0;0;0;0
Beijerinckiaceae;4;Paris_fused;0;0;0;0
Beijerinckiaceae;4;Phosphorothioation;0;0;0;0
Beijerinckiaceae;4;Ppl;0;0;0;0
Beijerinckiaceae;4;Pycsar;0;0;0;0
Beijerinckiaceae;4;RADAR;0;0;0;0
Beijerinckiaceae;4;RM;3;4;10;1
Beijerinckiaceae;4;Retron;0;0;0;0
Beijerinckiaceae;4;Septu;0;0;0;0
Beijerinckiaceae;4;Shedu;0;0;0;0
Beijerinckiaceae;4;TIR-NLR;0;0;0;0
Beijerinckiaceae;4;TerY-P;0;0;0;0
Beijerinckiaceae;4;Thoeris;0;0;0;0
Beijerinckiaceae;4;Tmn;0;0;0;0
Beijerinckiaceae;4;Upx;0;0;0;0
Beijerinckiaceae;4;Viperin;0;0;0;0
Beijerinckiaceae;4;Wadjet;0;0;0;0
Beijerinckiaceae;4;Zorya;0;0;0;0
Beijerinckiaceae;4;dXTPase;1;2;2;0.5
Beijerinckiaceae;4;ietAS;0;0;0;0
Beijerinckiaceae;4;qatABCD;1;1;1;0.25
Berkiellaceae;1;3HP;0;0;0;0
Berkiellaceae;1;AVAST;0;0;0;0
Berkiellaceae;1;Abi;1;1;1;1
Berkiellaceae;1;Argonaute;0;0;0;0
Berkiellaceae;1;BREX;0;0;0;0
Berkiellaceae;1;CBASS;1;1;1;1
Berkiellaceae;1;CRISPR-Cas;0;0;0;0
Berkiellaceae;1;DISARM;0;0;0;0
Berkiellaceae;1;DRT;0;0;0;0
Berkiellaceae;1;DUF4238;0;0;0;0
Berkiellaceae;1;DarTG;0;0;0;0
Berkiellaceae;1;Dpd;0;0;0;0
Berkiellaceae;1;DprA-PRTase;0;0;0;0
Berkiellaceae;1;Druantia;0;0;0;0
Berkiellaceae;1;Dsr;0;0;0;0
Berkiellaceae;1;GAO;0;0;0;0
Berkiellaceae;1;Gabija;1;1;1;1
Berkiellaceae;1;Gasdermin;0;0;0;0
Berkiellaceae;1;Hachiman;0;0;0;0
Berkiellaceae;1;Helicase-DUF2290;0;0;0;0
Berkiellaceae;1;Hhe;0;0;0;0
Berkiellaceae;1;Hma;0;0;0;0
Berkiellaceae;1;Hydrolase-TM;0;0;0;0
Berkiellaceae;1;Kiwa;0;0;0;0
Berkiellaceae;1;Lamassu;0;0;0;0
Berkiellaceae;1;Mza;0;0;0;0
Berkiellaceae;1;Nhi;0;0;0;0
Berkiellaceae;1;PARIS;0;0;0;0
Berkiellaceae;1;Paris_fused;0;0;0;0
Berkiellaceae;1;Phosphorothioation;0;0;0;0
Berkiellaceae;1;Ppl;0;0;0;0
Berkiellaceae;1;Pycsar;0;0;0;0
Berkiellaceae;1;RADAR;0;0;0;0
Berkiellaceae;1;RM;0;0;0;0
Berkiellaceae;1;Retron;0;0;0;0
Berkiellaceae;1;Septu;0;0;0;0
Berkiellaceae;1;Shedu;0;0;0;0
Berkiellaceae;1;TIR-NLR;0;0;0;0
Berkiellaceae;1;TerY-P;0;0;0;0
Berkiellaceae;1;Thoeris;0;0;0;0
Berkiellaceae;1;Tmn;0;0;0;0
Berkiellaceae;1;Upx;0;0;0;0
Berkiellaceae;1;Viperin;0;0;0;0
Berkiellaceae;1;Wadjet;0;0;0;0
Berkiellaceae;1;Zorya;1;1;1;1
Berkiellaceae;1;dXTPase;1;1;1;1
Berkiellaceae;1;ietAS;0;0;0;0
Berkiellaceae;1;qatABCD;0;0;0;0
Beutenbergiaceae;1;3HP;0;0;0;0
Beutenbergiaceae;1;AVAST;0;0;0;0
Beutenbergiaceae;1;Abi;0;0;0;0
Beutenbergiaceae;1;Argonaute;0;0;0;0
Beutenbergiaceae;1;BREX;0;0;0;0
Beutenbergiaceae;1;CBASS;0;0;0;0
Beutenbergiaceae;1;CRISPR-Cas;0;0;0;0
Beutenbergiaceae;1;DISARM;0;0;0;0
Beutenbergiaceae;1;DRT;0;0;0;0
Beutenbergiaceae;1;DUF4238;0;0;0;0
Beutenbergiaceae;1;DarTG;0;0;0;0
Beutenbergiaceae;1;Dpd;0;0;0;0
Beutenbergiaceae;1;DprA-PRTase;0;0;0;0
Beutenbergiaceae;1;Druantia;0;0;0;0
Beutenbergiaceae;1;Dsr;0;0;0;0
Beutenbergiaceae;1;GAO;0;0;0;0
Beutenbergiaceae;1;Gabija;0;0;0;0
Beutenbergiaceae;1;Gasdermin;0;0;0;0
Beutenbergiaceae;1;Hachiman;1;1;1;1
Beutenbergiaceae;1;Helicase-DUF2290;0;0;0;0
Beutenbergiaceae;1;Hhe;0;0;0;0
Beutenbergiaceae;1;Hma;0;0;0;0
Beutenbergiaceae;1;Hydrolase-TM;0;0;0;0
Beutenbergiaceae;1;Kiwa;0;0;0;0
Beutenbergiaceae;1;Lamassu;0;0;0;0
Beutenbergiaceae;1;Mza;0;0;0;0
Beutenbergiaceae;1;Nhi;0;0;0;0
Beutenbergiaceae;1;PARIS;0;0;0;0
Beutenbergiaceae;1;Paris_fused;0;0;0;0
Beutenbergiaceae;1;Phosphorothioation;0;0;0;0
Beutenbergiaceae;1;Ppl;0;0;0;0
Beutenbergiaceae;1;Pycsar;0;0;0;0
Beutenbergiaceae;1;RADAR;0;0;0;0
Beutenbergiaceae;1;RM;1;1;1;1
Beutenbergiaceae;1;Retron;0;0;0;0
Beutenbergiaceae;1;Septu;1;1;1;1
Beutenbergiaceae;1;Shedu;0;0;0;0
Beutenbergiaceae;1;TIR-NLR;0;0;0;0
Beutenbergiaceae;1;TerY-P;0;0;0;0
Beutenbergiaceae;1;Thoeris;0;0;0;0
Beutenbergiaceae;1;Tmn;0;0;0;0
Beutenbergiaceae;1;Upx;0;0;0;0
Beutenbergiaceae;1;Viperin;0;0;0;0
Beutenbergiaceae;1;Wadjet;0;0;0;0
Beutenbergiaceae;1;Zorya;0;0;0;0
Beutenbergiaceae;1;dXTPase;1;1;1;1
Beutenbergiaceae;1;ietAS;0;0;0;0
Beutenbergiaceae;1;qatABCD;0;0;0;0
Burkholderiaceae;25;3HP;0;0;0;0
Burkholderiaceae;25;AVAST;0;0;0;0
Burkholderiaceae;25;Abi;2;13;15;0.52
Burkholderiaceae;25;Argonaute;1;2;2;0.08
Burkholderiaceae;25;BREX;1;2;2;0.08
Burkholderiaceae;25;CBASS;1;8;8;0.32
Burkholderiaceae;25;CRISPR-Cas;2;4;5;0.16
Burkholderiaceae;25;DISARM;0;0;0;0
Burkholderiaceae;25;DRT;2;7;10;0.28
Burkholderiaceae;25;DUF4238;1;1;1;0.04
Burkholderiaceae;25;DarTG;1;2;2;0.08
Burkholderiaceae;25;Dpd;0;0;0;0
Burkholderiaceae;25;DprA-PRTase;0;0;0;0
Burkholderiaceae;25;Druantia;0;0;0;0
Burkholderiaceae;25;Dsr;1;1;1;0.04
Burkholderiaceae;25;GAO;1;1;1;0.04
Burkholderiaceae;25;Gabija;1;7;7;0.28
Burkholderiaceae;25;Gasdermin;0;0;0;0
Burkholderiaceae;25;Hachiman;1;3;3;0.12
Burkholderiaceae;25;Helicase-DUF2290;0;0;0;0
Burkholderiaceae;25;Hhe;0;0;0;0
Burkholderiaceae;25;Hma;0;0;0;0
Burkholderiaceae;25;Hydrolase-TM;0;0;0;0
Burkholderiaceae;25;Kiwa;0;0;0;0
Burkholderiaceae;25;Lamassu;0;0;0;0
Burkholderiaceae;25;Mza;0;0;0;0
Burkholderiaceae;25;Nhi;0;0;0;0
Burkholderiaceae;25;PARIS;0;0;0;0
Burkholderiaceae;25;Paris_fused;0;0;0;0
Burkholderiaceae;25;Phosphorothioation;2;4;7;0.16
Burkholderiaceae;25;Ppl;0;0;0;0
Burkholderiaceae;25;Pycsar;0;0;0;0
Burkholderiaceae;25;RADAR;0;0;0;0
Burkholderiaceae;25;RM;3;19;31;0.76
Burkholderiaceae;25;Retron;1;5;5;0.2
Burkholderiaceae;25;Septu;1;1;1;0.04
Burkholderiaceae;25;Shedu;1;1;1;0.04
Burkholderiaceae;25;TIR-NLR;0;0;0;0
Burkholderiaceae;25;TerY-P;1;1;1;0.04
Burkholderiaceae;25;Thoeris;1;2;2;0.08
Burkholderiaceae;25;Tmn;0;0;0;0
Burkholderiaceae;25;Upx;0;0;0;0
Burkholderiaceae;25;Viperin;1;2;2;0.08
Burkholderiaceae;25;Wadjet;1;10;10;0.4
Burkholderiaceae;25;Zorya;2;12;14;0.48
Burkholderiaceae;25;dXTPase;1;21;21;0.84
Burkholderiaceae;25;ietAS;1;6;6;0.24
Burkholderiaceae;25;qatABCD;0;0;0;0
Burkholderiaceae_C;1;3HP;0;0;0;0
Burkholderiaceae_C;1;AVAST;0;0;0;0
Burkholderiaceae_C;1;Abi;0;0;0;0
Burkholderiaceae_C;1;Argonaute;0;0;0;0
Burkholderiaceae_C;1;BREX;0;0;0;0
Burkholderiaceae_C;1;CBASS;1;1;1;1
Burkholderiaceae_C;1;CRISPR-Cas;0;0;0;0
Burkholderiaceae_C;1;DISARM;0;0;0;0
Burkholderiaceae_C;1;DRT;1;1;1;1
Burkholderiaceae_C;1;DUF4238;0;0;0;0
Burkholderiaceae_C;1;DarTG;0;0;0;0
Burkholderiaceae_C;1;Dpd;0;0;0;0
Burkholderiaceae_C;1;DprA-PRTase;0;0;0;0
Burkholderiaceae_C;1;Druantia;0;0;0;0
Burkholderiaceae_C;1;Dsr;0;0;0;0
Burkholderiaceae_C;1;GAO;1;1;1;1
Burkholderiaceae_C;1;Gabija;0;0;0;0
Burkholderiaceae_C;1;Gasdermin;0;0;0;0
Burkholderiaceae_C;1;Hachiman;0;0;0;0
Burkholderiaceae_C;1;Helicase-DUF2290;0;0;0;0
Burkholderiaceae_C;1;Hhe;0;0;0;0
Burkholderiaceae_C;1;Hma;0;0;0;0
Burkholderiaceae_C;1;Hydrolase-TM;0;0;0;0
Burkholderiaceae_C;1;Kiwa;0;0;0;0
Burkholderiaceae_C;1;Lamassu;0;0;0;0
Burkholderiaceae_C;1;Mza;0;0;0;0
Burkholderiaceae_C;1;Nhi;0;0;0;0
Burkholderiaceae_C;1;PARIS;0;0;0;0
Burkholderiaceae_C;1;Paris_fused;0;0;0;0
Burkholderiaceae_C;1;Phosphorothioation;0;0;0;0
Burkholderiaceae_C;1;Ppl;0;0;0;0
Burkholderiaceae_C;1;Pycsar;0;0;0;0
Burkholderiaceae_C;1;RADAR;0;0;0;0
Burkholderiaceae_C;1;RM;1;1;1;1
Burkholderiaceae_C;1;Retron;0;0;0;0
Burkholderiaceae_C;1;Septu;0;0;0;0
Burkholderiaceae_C;1;Shedu;0;0;0;0
Burkholderiaceae_C;1;TIR-NLR;0;0;0;0
Burkholderiaceae_C;1;TerY-P;0;0;0;0
Burkholderiaceae_C;1;Thoeris;0;0;0;0
Burkholderiaceae_C;1;Tmn;0;0;0;0
Burkholderiaceae_C;1;Upx;0;0;0;0
Burkholderiaceae_C;1;Viperin;0;0;0;0
Burkholderiaceae_C;1;Wadjet;0;0;0;0
Burkholderiaceae_C;1;Zorya;0;0;0;0
Burkholderiaceae_C;1;dXTPase;1;1;1;1
Burkholderiaceae_C;1;ietAS;1;1;1;1
Burkholderiaceae_C;1;qatABCD;0;0;0;0
Carnobacteriaceae;5;3HP;0;0;0;0
Carnobacteriaceae;5;AVAST;0;0;0;0
Carnobacteriaceae;5;Abi;1;1;1;0.2
Carnobacteriaceae;5;Argonaute;0;0;0;0
Carnobacteriaceae;5;BREX;0;0;0;0
Carnobacteriaceae;5;CBASS;0;0;0;0
Carnobacteriaceae;5;CRISPR-Cas;1;1;1;0.2
Carnobacteriaceae;5;DISARM;0;0;0;0
Carnobacteriaceae;5;DRT;1;1;1;0.2
Carnobacteriaceae;5;DUF4238;0;0;0;0
Carnobacteriaceae;5;DarTG;0;0;0;0
Carnobacteriaceae;5;Dpd;0;0;0;0
Carnobacteriaceae;5;DprA-PRTase;0;0;0;0
Carnobacteriaceae;5;Druantia;0;0;0;0
Carnobacteriaceae;5;Dsr;0;0;0;0
Carnobacteriaceae;5;GAO;0;0;0;0
Carnobacteriaceae;5;Gabija;0;0;0;0
Carnobacteriaceae;5;Gasdermin;0;0;0;0
Carnobacteriaceae;5;Hachiman;0;0;0;0
Carnobacteriaceae;5;Helicase-DUF2290;0;0;0;0
Carnobacteriaceae;5;Hhe;0;0;0;0
Carnobacteriaceae;5;Hma;0;0;0;0
Carnobacteriaceae;5;Hydrolase-TM;0;0;0;0
Carnobacteriaceae;5;Kiwa;0;0;0;0
Carnobacteriaceae;5;Lamassu;0;0;0;0
Carnobacteriaceae;5;Mza;0;0;0;0
Carnobacteriaceae;5;Nhi;0;0;0;0
Carnobacteriaceae;5;PARIS;0;0;0;0
Carnobacteriaceae;5;Paris_fused;0;0;0;0
Carnobacteriaceae;5;Phosphorothioation;1;1;1;0.2
Carnobacteriaceae;5;Ppl;0;0;0;0
Carnobacteriaceae;5;Pycsar;0;0;0;0
Carnobacteriaceae;5;RADAR;0;0;0;0
Carnobacteriaceae;5;RM;3;5;10;1
Carnobacteriaceae;5;Retron;0;0;0;0
Carnobacteriaceae;5;Septu;0;0;0;0
Carnobacteriaceae;5;Shedu;0;0;0;0
Carnobacteriaceae;5;TIR-NLR;0;0;0;0
Carnobacteriaceae;5;TerY-P;0;0;0;0
Carnobacteriaceae;5;Thoeris;0;0;0;0
Carnobacteriaceae;5;Tmn;0;0;0;0
Carnobacteriaceae;5;Upx;0;0;0;0
Carnobacteriaceae;5;Viperin;0;0;0;0
Carnobacteriaceae;5;Wadjet;0;0;0;0
Carnobacteriaceae;5;Zorya;0;0;0;0
Carnobacteriaceae;5;dXTPase;0;0;0;0
Carnobacteriaceae;5;ietAS;0;0;0;0
Carnobacteriaceae;5;qatABCD;0;0;0;0
Casp-alpha2;4;3HP;0;0;0;0
Casp-alpha2;4;AVAST;0;0;0;0
Casp-alpha2;4;Abi;1;1;1;0.25
Casp-alpha2;4;Argonaute;0;0;0;0
Casp-alpha2;4;BREX;0;0;0;0
Casp-alpha2;4;CBASS;0;0;0;0
Casp-alpha2;4;CRISPR-Cas;1;2;2;0.5
Casp-alpha2;4;DISARM;0;0;0;0
Casp-alpha2;4;DRT;1;2;2;0.5
Casp-alpha2;4;DUF4238;0;0;0;0
Casp-alpha2;4;DarTG;0;0;0;0
Casp-alpha2;4;Dpd;0;0;0;0
Casp-alpha2;4;DprA-PRTase;0;0;0;0
Casp-alpha2;4;Druantia;0;0;0;0
Casp-alpha2;4;Dsr;0;0;0;0
Casp-alpha2;4;GAO;1;2;2;0.5
Casp-alpha2;4;Gabija;1;1;1;0.25
Casp-alpha2;4;Gasdermin;0;0;0;0
Casp-alpha2;4;Hachiman;1;2;2;0.5
Casp-alpha2;4;Helicase-DUF2290;0;0;0;0
Casp-alpha2;4;Hhe;0;0;0;0
Casp-alpha2;4;Hma;0;0;0;0
Casp-alpha2;4;Hydrolase-TM;0;0;0;0
Casp-alpha2;4;Kiwa;0;0;0;0
Casp-alpha2;4;Lamassu;0;0;0;0
Casp-alpha2;4;Mza;0;0;0;0
Casp-alpha2;4;Nhi;0;0;0;0
Casp-alpha2;4;PARIS;0;0;0;0
Casp-alpha2;4;Paris_fused;0;0;0;0
Casp-alpha2;4;Phosphorothioation;1;1;1;0.25
Casp-alpha2;4;Ppl;0;0;0;0
Casp-alpha2;4;Pycsar;0;0;0;0
Casp-alpha2;4;RADAR;0;0;0;0
Casp-alpha2;4;RM;1;2;2;0.5
Casp-alpha2;4;Retron;1;3;3;0.75
Casp-alpha2;4;Septu;1;2;2;0.5
Casp-alpha2;4;Shedu;0;0;0;0
Casp-alpha2;4;TIR-NLR;0;0;0;0
Casp-alpha2;4;TerY-P;0;0;0;0
Casp-alpha2;4;Thoeris;0;0;0;0
Casp-alpha2;4;Tmn;0;0;0;0
Casp-alpha2;4;Upx;0;0;0;0
Casp-alpha2;4;Viperin;0;0;0;0
Casp-alpha2;4;Wadjet;0;0;0;0
Casp-alpha2;4;Zorya;0;0;0;0
Casp-alpha2;4;dXTPase;1;4;4;1
Casp-alpha2;4;ietAS;0;0;0;0
Casp-alpha2;4;qatABCD;0;0;0;0
Caulobacteraceae;5;3HP;0;0;0;0
Caulobacteraceae;5;AVAST;0;0;0;0
Caulobacteraceae;5;Abi;1;3;3;0.6
Caulobacteraceae;5;Argonaute;0;0;0;0
Caulobacteraceae;5;BREX;0;0;0;0
Caulobacteraceae;5;CBASS;0;0;0;0
Caulobacteraceae;5;CRISPR-Cas;0;0;0;0
Caulobacteraceae;5;DISARM;0;0;0;0
Caulobacteraceae;5;DRT;0;0;0;0
Caulobacteraceae;5;DUF4238;0;0;0;0
Caulobacteraceae;5;DarTG;0;0;0;0
Caulobacteraceae;5;Dpd;0;0;0;0
Caulobacteraceae;5;DprA-PRTase;0;0;0;0
Caulobacteraceae;5;Druantia;0;0;0;0
Caulobacteraceae;5;Dsr;0;0;0;0
Caulobacteraceae;5;GAO;0;0;0;0
Caulobacteraceae;5;Gabija;0;0;0;0
Caulobacteraceae;5;Gasdermin;0;0;0;0
Caulobacteraceae;5;Hachiman;1;1;1;0.2
Caulobacteraceae;5;Helicase-DUF2290;0;0;0;0
Caulobacteraceae;5;Hhe;0;0;0;0
Caulobacteraceae;5;Hma;0;0;0;0
Caulobacteraceae;5;Hydrolase-TM;0;0;0;0
Caulobacteraceae;5;Kiwa;0;0;0;0
Caulobacteraceae;5;Lamassu;0;0;0;0
Caulobacteraceae;5;Mza;0;0;0;0
Caulobacteraceae;5;Nhi;0;0;0;0
Caulobacteraceae;5;PARIS;0;0;0;0
Caulobacteraceae;5;Paris_fused;0;0;0;0
Caulobacteraceae;5;Phosphorothioation;0;0;0;0
Caulobacteraceae;5;Ppl;0;0;0;0
Caulobacteraceae;5;Pycsar;2;1;2;0.2
Caulobacteraceae;5;RADAR;0;0;0;0
Caulobacteraceae;5;RM;2;5;7;1
Caulobacteraceae;5;Retron;0;0;0;0
Caulobacteraceae;5;Septu;0;0;0;0
Caulobacteraceae;5;Shedu;1;2;2;0.4
Caulobacteraceae;5;TIR-NLR;0;0;0;0
Caulobacteraceae;5;TerY-P;0;0;0;0
Caulobacteraceae;5;Thoeris;0;0;0;0
Caulobacteraceae;5;Tmn;0;0;0;0
Caulobacteraceae;5;Upx;0;0;0;0
Caulobacteraceae;5;Viperin;0;0;0;0
Caulobacteraceae;5;Wadjet;0;0;0;0
Caulobacteraceae;5;Zorya;0;0;0;0
Caulobacteraceae;5;dXTPase;1;5;5;1
Caulobacteraceae;5;ietAS;0;0;0;0
Caulobacteraceae;5;qatABCD;1;3;3;0.6
Cellulomonadaceae;1;3HP;0;0;0;0
Cellulomonadaceae;1;AVAST;0;0;0;0
Cellulomonadaceae;1;Abi;0;0;0;0
Cellulomonadaceae;1;Argonaute;0;0;0;0
Cellulomonadaceae;1;BREX;0;0;0;0
Cellulomonadaceae;1;CBASS;2;1;2;1
Cellulomonadaceae;1;CRISPR-Cas;0;0;0;0
Cellulomonadaceae;1;DISARM;0;0;0;0
Cellulomonadaceae;1;DRT;0;0;0;0
Cellulomonadaceae;1;DUF4238;0;0;0;0
Cellulomonadaceae;1;DarTG;0;0;0;0
Cellulomonadaceae;1;Dpd;0;0;0;0
Cellulomonadaceae;1;DprA-PRTase;0;0;0;0
Cellulomonadaceae;1;Druantia;0;0;0;0
Cellulomonadaceae;1;Dsr;0;0;0;0
Cellulomonadaceae;1;GAO;0;0;0;0
Cellulomonadaceae;1;Gabija;0;0;0;0
Cellulomonadaceae;1;Gasdermin;0;0;0;0
Cellulomonadaceae;1;Hachiman;0;0;0;0
Cellulomonadaceae;1;Helicase-DUF2290;0;0;0;0
Cellulomonadaceae;1;Hhe;0;0;0;0
Cellulomonadaceae;1;Hma;0;0;0;0
Cellulomonadaceae;1;Hydrolase-TM;0;0;0;0
Cellulomonadaceae;1;Kiwa;0;0;0;0
Cellulomonadaceae;1;Lamassu;0;0;0;0
Cellulomonadaceae;1;Mza;0;0;0;0
Cellulomonadaceae;1;Nhi;0;0;0;0
Cellulomonadaceae;1;PARIS;0;0;0;0
Cellulomonadaceae;1;Paris_fused;0;0;0;0
Cellulomonadaceae;1;Phosphorothioation;0;0;0;0
Cellulomonadaceae;1;Ppl;0;0;0;0
Cellulomonadaceae;1;Pycsar;0;0;0;0
Cellulomonadaceae;1;RADAR;0;0;0;0
Cellulomonadaceae;1;RM;1;1;1;1
Cellulomonadaceae;1;Retron;0;0;0;0
Cellulomonadaceae;1;Septu;0;0;0;0
Cellulomonadaceae;1;Shedu;0;0;0;0
Cellulomonadaceae;1;TIR-NLR;0;0;0;0
Cellulomonadaceae;1;TerY-P;0;0;0;0
Cellulomonadaceae;1;Thoeris;0;0;0;0
Cellulomonadaceae;1;Tmn;0;0;0;0
Cellulomonadaceae;1;Upx;0;0;0;0
Cellulomonadaceae;1;Viperin;0;0;0;0
Cellulomonadaceae;1;Wadjet;1;1;1;1
Cellulomonadaceae;1;Zorya;0;0;0;0
Cellulomonadaceae;1;dXTPase;1;1;1;1
Cellulomonadaceae;1;ietAS;1;1;1;1
Cellulomonadaceae;1;qatABCD;0;0;0;0
Cellvibrionaceae;1;3HP;0;0;0;0
Cellvibrionaceae;1;AVAST;0;0;0;0
